round bids     cpc                  cpm                  ctr                     revenue  imps     clks     auc                  rmse                 roi                  cost    
12    250550   267.59828571428574   84.81251257697106    0.00031693967078520545  -1675692 198776   63       0.570461750943214    0.01821756731896505  -0.09939632327347815 16858692
12    206295   312.00088            78.60825485127461    0.0002519488241548377   699956   198453   50       0.5176587752837709   0.01610747389290069  0.044868847805813884 15600044
13    250550   262.6606349206349    84.06720247106757    0.00032006015098710617  -1364620 196838   63       0.5715475299369693   0.018216052344864654 -0.08246623985805814 16547620
13    206295   309.96474            78.3027934541523     0.00025261838960828994  801763   197927   50       0.5177649886659983   0.016100726403983082 0.05173252931930258  15498237
14    250550   262.28320967741934   83.37337024789151    0.00031787536209592655  -1319559 195045   62       0.5726294606975375   0.018214840261943473 -0.0811459098109843  16261559
14    206295   308.09992            78.02328796957066    0.0002532402084673396   895004   197441   50       0.5178779718934324   0.01609519894329025  0.058098294864860726 15404996
15    250550   262.52581967213115   82.76178835738206    0.00031525199487327904  -1313075 193496   61       0.5736578048109745   0.018213858051830394 -0.08199505747287933 16014075
15    206295   306.50544            77.78299310750866    0.0002537736136347487   974728   197026   50       0.5179897658237356   0.016090604008670885 0.06360265579625601  15325272
16    250550   258.98916393442624   82.21835431509594    0.0003174586653205031   -1097339 192151   61       0.5747037064883279   0.018213053695553982 -0.06945913744476555 15798339
16    206295   304.83994            77.52480570475261    0.0002543131510416667   1058003  196608   50       0.518121411867685    0.01608673526260182  0.06941367328703713  15241997
17    250550   255.90977049180327   81.73976060069747    0.0003194085182586476   -909496  190978   61       0.5757097308492796   0.01821238924709711  -0.05826182588945284 15610496
17    206295   309.673306122449     77.31340120041169    0.000249661174120836    800008   196266   49       0.5182934940140846   0.016083441220562905 0.0527223159205567   15173992
18    250550   261.9973220338983    81.3437912761602     0.00031047565923454596  -1238842 190031   59       0.5767153222839976   0.018211836446523556 -0.08014326967502967 15457842
18    206295   314.9418958333333    77.13807302935054    0.0002449279503612687   530789   195976   48       0.5184305376373204   0.01608060844847723  0.03511156919090433  15117211
19    250550   259.88364406779664   81.0248097653773     0.0003117734094271824   -1114135 189240   59       0.5776922924843861   0.01821137385851264  -0.07266191812698447 15333135
19    206295   313.754375           76.96070766070306    0.00024528967177175795  587790   195687   48       0.5186028027525093   0.01607815051740939  0.039029336244315316 15060210
20    250550   262.58603448275863   80.75800156955904    0.00030754873056610175  -1251990 188588   58       0.5786967775520628   0.018210984957013763 -0.08220556940615194 15229990
